recordID,mo,dy,yr,period,plot,stake,species,scientificName,country
26335,7,9,1997,233,24,31,PE,,
26336,7,9,1997,233,13,32,PP,,
26337,7,9,1997,233,20,32,PP,,
26339,7,9,1997,233,21,32,PP,,
26340,7,9,1997,233,17,32,PM,,
26342,7,9,1997,233,4,32,PP,,
26343,7,9,1997,233,19,32,PM,,
26345,7,9,1997,233,16,33,PB,,
26346,7,9,1997,233,12,33,NA,,
26348,7,9,1997,233,7,33,PM,,
26349,7,9,1997,233,19,33,PF,,
26350,7,9,1997,233,24,33,PL,,
26351,7,9,1997,233,2,34,PB,,
26352,7,9,1997,233,19,34,PB,,
26354,7,9,1997,233,18,35,PF,,
26356,7,9,1997,233,7,35,PB,,
26357,7,9,1997,233,10,35,PM,,
26358,7,9,1997,233,3,35,PB,,
26359,7,9,1997,233,4,35,PF,,
26361,7,9,1997,233,14,36,PM,,
26366,7,9,1997,233,8,36,PM,,
26367,7,9,1997,233,19,36,PP,,
26369,7,9,1997,233,21,37,PB,,
26372,7,9,1997,233,19,37,PE,,
26373,7,9,1997,233,16,41,PP,,
26374,7,9,1997,233,17,41,PP,,
26375,7,9,1997,233,8,41,PP,,
26376,7,9,1997,233,1,41,PP,,
26378,7,9,1997,233,19,41,PP,,
26379,7,9,1997,233,24,41,PE,,
26380,7,9,1997,233,20,42,PP,,
26384,7,9,1997,233,4,42,PF,,
26385,7,9,1997,233,19,42,PB,,
26386,7,9,1997,233,20,43,PM,,
26387,7,9,1997,233,17,43,PP,,
26389,7,9,1997,233,6,43,SS,,
26390,7,9,1997,233,21,44,PB,,
26391,7,9,1997,233,12,44,PP,,
26392,7,9,1997,233,10,44,PM,,
26393,7,9,1997,233,6,44,PB,,
26394,7,9,1997,233,9,45,PF,,
26396,7,9,1997,233,19,45,PM,,
26398,7,9,1997,233,20,46,PF,,
26399,7,9,1997,233,21,46,PM,,
26401,7,9,1997,233,8,46,PP,,
26402,7,9,1997,233,7,46,PP,,
26403,7,9,1997,233,4,46,PF,,
26404,7,9,1997,233,24,46,PM,,
26405,7,9,1997,233,13,47,PF,,
26406,7,9,1997,233,21,47,RM,,
26407,7,9,1997,233,18,47,PB,,
26409,7,9,1997,233,1,47,PP,,
26410,7,9,1997,233,13,51,PB,,
26411,7,9,1997,233,15,51,PB,,
26412,7,9,1997,233,18,51,PP,,
26414,7,9,1997,233,7,51,PP,,
26416,7,9,1997,233,20,52,NA,,
26417,7,9,1997,233,21,52,PP,,
26418,7,9,1997,233,3,52,PB,,
26420,7,9,1997,233,19,52,PL,,
26421,7,9,1997,233,11,53,PM,,
26423,7,9,1997,233,3,53,PB,,
26424,7,9,1997,233,16,54,PL,,
26425,7,9,1997,233,11,54,PB,,
26426,7,9,1997,233,8,54,PP,,
26428,7,9,1997,233,5,54,PM,,
26429,7,9,1997,233,14,55,PP,,
26430,7,9,1997,233,16,55,PP,,
26431,7,9,1997,233,21,55,PF,,
26432,7,9,1997,233,1,55,PP,,
26436,7,9,1997,233,5,56,PP,,
26437,7,9,1997,233,13,57,PP,,
26438,7,9,1997,233,14,57,PM,,
26439,7,9,1997,233,15,57,SA,,
26440,7,9,1997,233,20,57,PF,,
26441,7,9,1997,233,21,57,PB,,
26442,7,9,1997,233,22,57,PF,,
26444,7,9,1997,233,7,57,PM,,
26446,7,9,1997,233,2,57,PP,,
26447,7,9,1997,233,3,57,SS,,
26448,7,9,1997,233,7,61,PP,,
26449,7,9,1997,233,3,61,PP,,
26452,7,9,1997,233,12,62,PP,,
26454,7,9,1997,233,6,62,PF,,
26455,7,9,1997,233,13,63,PM,,
26456,7,9,1997,233,20,63,PB,,
26457,7,9,1997,233,21,63,PP,,
26459,7,9,1997,233,1,63,PB,,
26461,7,9,1997,233,4,63,PM,,
26462,7,9,1997,233,19,63,PP,,
26463,7,9,1997,233,13,64,PB,,
26464,7,9,1997,233,20,64,PP,,
26465,7,9,1997,233,2,64,PB,,
26466,7,9,1997,233,4,64,SS,,
26467,7,9,1997,233,6,64,SH,,
26468,7,9,1997,233,19,64,PB,,
26469,7,9,1997,233,24,64,PM,,
26470,7,9,1997,233,14,65,PF,,
26471,7,9,1997,233,22,65,PB,,
26472,7,9,1997,233,12,65,PF,,
26474,7,9,1997,233,7,65,PP,,
26475,7,9,1997,233,7,65,PB,,
26476,7,9,1997,233,2,65,PP,,
26477,7,9,1997,233,3,65,PB,,
26479,7,9,1997,233,6,65,SH,,
26480,7,9,1997,233,5,65,PP,,
26481,7,9,1997,233,15,66,PP,,
26484,7,9,1997,233,3,66,PP,,
26486,7,9,1997,233,12,67,PP,,
26487,7,9,1997,233,10,67,RM,,
26488,7,9,1997,233,2,67,PB,,
26489,7,9,1997,233,6,67,PP,,
26490,7,9,1997,233,19,67,PB,,
26493,7,9,1997,233,21,71,PB,,
26494,7,9,1997,233,8,71,PP,,
26495,7,9,1997,233,10,71,RM,,
26498,7,9,1997,233,5,71,PM,,
26499,7,9,1997,233,23,72,PM,,
26503,7,9,1997,233,13,73,PB,,
26504,7,9,1997,233,15,73,PM,,
26505,7,9,1997,233,21,73,PB,,
26508,7,9,1997,233,6,73,PB,,
26509,7,9,1997,233,19,73,PP,,
26510,7,9,1997,233,13,74,PB,,
26511,7,9,1997,233,15,74,PP,,
26516,7,9,1997,233,3,74,PF,,
26517,7,9,1997,233,4,74,PF,,
26520,7,9,1997,233,15,75,PP,,
26521,7,9,1997,233,17,75,PP,,
26523,7,9,1997,233,7,75,PP,,
26524,7,9,1997,233,10,75,RM,,
26525,7,9,1997,233,1,75,PP,,
26526,7,9,1997,233,20,76,PP,,
26529,7,9,1997,233,8,76,PP,,
26530,7,9,1997,233,7,76,PP,,
26532,7,9,1997,233,6,76,RM,,
26533,7,9,1997,233,13,77,PB,,
26535,7,9,1997,233,20,77,PF,,
26536,7,9,1997,233,21,77,PB,,
26537,7,9,1997,233,11,77,PP,,
26539,7,9,1997,233,6,77,PB,,
26540,7,9,1997,233,19,77,PB,,
26544,7,29,1997,234,20,11,NA,,
26546,7,29,1997,234,7,11,PB,,
26547,7,29,1997,234,18,12,PP,,
26549,7,29,1997,234,20,14,PF,,
26550,7,29,1997,234,18,15,PF,,
26551,7,29,1997,234,17,15,PP,,
26552,7,29,1997,234,1,15,PP,,
26553,7,29,1997,234,18,16,PF,,
26554,7,29,1997,234,17,16,NA,,
26555,7,29,1997,234,22,16,PB,,
26557,7,29,1997,234,7,16,PL,,
26558,7,29,1997,234,12,17,PP,,
26559,7,29,1997,234,21,17,PB,,
26562,7,29,1997,234,24,17,PE,,
26568,7,29,1997,234,12,23,PP,,
26569,7,29,1997,234,22,23,PB,,
26573,7,29,1997,234,21,24,PM,,
26575,7,29,1997,234,22,26,PB,,
26576,7,29,1997,234,2,26,PP,,
26577,7,29,1997,234,24,26,PE,,
26578,7,29,1997,234,20,27,PF,,
26579,7,29,1997,234,23,27,RM,,
26580,7,29,1997,234,20,31,PF,,
26581,7,29,1997,234,21,31,PP,,
26582,7,29,1997,234,23,31,PM,,
26583,7,29,1997,234,12,32,RM,,
26584,7,29,1997,234,12,33,NA,,
26585,7,29,1997,234,19,33,PB,,
26586,7,29,1997,234,2,33,PP,,
26589,7,29,1997,234,20,35,PP,,
26590,7,29,1997,234,2,35,PB,,
26591,7,29,1997,234,20,36,PF,,
26595,7,29,1997,234,20,37,PE,,
26597,7,29,1997,234,1,37,PP,,
26598,7,29,1997,234,7,37,PP,,
26601,7,29,1997,234,20,43,PM,,
26602,7,29,1997,234,7,43,PM,,
26605,7,29,1997,234,21,45,PB,,
26606,7,29,1997,234,7,46,PP,,
26607,7,29,1997,234,21,47,PB,,
26608,7,29,1997,234,2,47,SH,,
26609,7,29,1997,234,19,51,PB,,
26610,7,29,1997,234,20,51,NA,,
26612,7,29,1997,234,12,52,PP,,
26614,7,29,1997,234,12,54,PP,,
26615,7,29,1997,234,19,54,PP,,
26616,7,29,1997,234,20,54,PF,,
26617,7,29,1997,234,22,54,PF,,
26620,7,29,1997,234,20,57,PM,,
26621,7,29,1997,234,7,57,PP,,
26622,7,29,1997,234,19,61,PB,,
26623,7,29,1997,234,18,61,PF,,
26624,7,29,1997,234,21,61,PF,,
26625,7,29,1997,234,22,61,PP,,
26627,7,29,1997,234,2,61,PP,,
26628,7,29,1997,234,7,61,PP,,
26629,7,29,1997,234,7,62,PP,,
26630,7,29,1997,234,19,64,PP,,
26631,7,29,1997,234,7,64,PP,,
26632,7,29,1997,234,18,65,RM,,
26634,7,29,1997,234,20,66,PF,,
26635,7,29,1997,234,7,66,PP,,
26636,7,29,1997,234,19,67,PB,,
26639,7,29,1997,234,1,67,PP,,
26640,7,29,1997,234,2,67,SH,,
26641,7,29,1997,234,18,71,PP,,
26643,7,29,1997,234,21,71,PF,,
26644,7,29,1997,234,2,71,NA,,
26648,7,29,1997,234,17,72,NA,,
26649,7,29,1997,234,21,72,PP,,
26651,7,29,1997,234,21,73,PB,,
26653,7,29,1997,234,20,75,PP,,
26654,7,29,1997,234,21,75,PB,,
26656,7,29,1997,234,21,76,PB,,
26657,7,29,1997,234,22,76,PB,,
26658,7,29,1997,234,1,76,PP,,
26659,7,29,1997,234,24,76,NA,,
26660,7,29,1997,234,12,77,NA,,
26661,7,29,1997,234,19,77,PP,,
26662,7,29,1997,234,20,77,PF,,
26665,7,30,1997,234,11,12,SS,,
26668,7,30,1997,234,5,12,PM,,
26669,7,30,1997,234,16,12,PE,,
26671,7,30,1997,234,10,13,RM,,
26672,7,30,1997,234,16,13,PE,,
26673,7,30,1997,234,15,14,PP,,
26674,7,30,1997,234,3,16,PP,,
26677,7,30,1997,234,16,17,PB,,
26678,7,30,1997,234,6,17,PB,,
26679,7,30,1997,234,9,21,SS,,
26681,7,30,1997,234,15,21,PP,,
26683,7,30,1997,234,13,22,PB,,
26684,7,30,1997,234,5,23,PP,,
26685,7,30,1997,234,13,24,PB,,
26687,7,30,1997,234,15,24,PF,,
26689,7,30,1997,234,11,25,PB,,
26690,7,30,1997,234,8,25,PF,,
26692,7,30,1997,234,15,25,PM,,
26694,7,30,1997,234,11,26,PP,,
26695,7,30,1997,234,15,26,NA,,
26696,7,30,1997,234,13,27,PF,,
26697,7,30,1997,234,14,32,PP,,
26698,7,30,1997,234,15,32,PM,,
26699,7,30,1997,234,8,33,PP,,
26700,7,30,1997,234,15,33,PF,,
26701,7,30,1997,234,3,34,PL,,
26704,7,30,1997,234,8,34,PP,,
26705,7,30,1997,234,3,35,PB,,
26707,7,30,1997,234,6,35,PB,,
26708,7,30,1997,234,9,36,PM,,
26709,7,30,1997,234,15,36,PF,,
26710,7,30,1997,234,4,37,PF,,
26712,7,30,1997,234,15,41,PP,,
26714,7,30,1997,234,13,42,PM,,
26715,7,30,1997,234,3,43,PP,,
26717,7,30,1997,234,4,44,CB,,
26718,7,30,1997,234,8,44,PP,,
26720,7,30,1997,234,13,46,PM,,
26723,7,30,1997,234,13,51,PB,,
26724,7,30,1997,234,16,51,PB,,
26725,7,30,1997,234,11,52,PF,,
26730,7,30,1997,234,15,53,PP,,
26732,7,30,1997,234,10,54,RM,,
26733,7,30,1997,234,3,55,PP,,
26734,7,30,1997,234,13,56,PB,,
26737,7,30,1997,234,13,57,PM,,
26739,7,30,1997,234,8,61,PP,,
26740,7,30,1997,234,15,61,PB,,
26741,7,30,1997,234,5,61,PM,,
26744,7,30,1997,234,8,62,PP,,
26745,7,30,1997,234,9,63,PP,,
26746,7,30,1997,234,16,63,PP,,
26747,7,30,1997,234,6,65,PB,,
26749,7,30,1997,234,13,65,CB,,
26752,7,30,1997,234,8,67,PM,,
26753,7,30,1997,234,13,67,PP,,
26756,7,30,1997,234,13,71,PB,,
26758,7,30,1997,234,3,72,PP,,
26761,7,30,1997,234,4,74,PF,,
26762,7,30,1997,234,6,74,PB,,
26763,7,30,1997,234,3,75,PF,,
26764,7,30,1997,234,4,75,PF,,
26765,7,30,1997,234,13,75,PB,,
26766,7,30,1997,234,15,75,PP,,
26767,7,30,1997,234,3,76,SS,,
26769,7,30,1997,234,13,76,PM,,
26770,7,30,1997,234,11,77,PP,,
26774,9,27,1997,235,21,11,PM,,
26776,9,27,1997,235,7,11,PB,,
26777,9,27,1997,235,23,11,PM,,
26778,9,27,1997,235,18,12,PF,,
26779,9,27,1997,235,20,12,NA,,
26781,9,27,1997,235,21,13,PM,,
26782,9,27,1997,235,22,13,PM,,
26783,9,27,1997,235,19,15,PF,,
26784,9,27,1997,235,18,16,PM,,
26785,9,27,1997,235,20,16,RM,,
26787,9,27,1997,235,7,16,PL,,
26788,9,27,1997,235,1,21,PP,,
26789,9,27,1997,235,2,21,PP,,
26791,9,27,1997,235,21,21,PP,,
26793,9,27,1997,235,12,23,NA,,
26795,9,27,1997,235,19,24,PB,,
26796,9,27,1997,235,2,25,PB,,
26797,9,27,1997,235,24,25,PM,,
26801,9,27,1997,235,18,27,PF,,
26802,9,27,1997,235,21,31,PF,,
26803,9,27,1997,235,24,31,PM,,
26804,9,27,1997,235,1,32,PB,,
26810,9,27,1997,235,24,35,PE,,
26812,9,27,1997,235,1,41,PM,,
26815,9,27,1997,235,19,43,PB,,
26816,9,27,1997,235,22,43,PB,,
26817,9,27,1997,235,17,44,PB,,
26818,9,27,1997,235,21,45,PB,,
26819,9,27,1997,235,7,45,PB,,
26821,9,27,1997,235,18,46,PB,,
26825,9,27,1997,235,21,47,PB,,
26826,9,27,1997,235,7,47,RM,,
26827,9,27,1997,235,2,51,NA,,
26828,9,27,1997,235,18,51,PB,,
26829,9,27,1997,235,21,51,PF,,
26830,9,27,1997,235,24,52,RM,,
26837,9,27,1997,235,7,54,PM,,
26838,9,27,1997,235,1,55,PM,,
26840,9,27,1997,235,18,55,PM,,
26843,9,27,1997,235,19,56,PB,,
26845,9,27,1997,235,21,57,PB,,
26846,9,27,1997,235,20,61,PM,,
26848,9,27,1997,235,17,62,NA,,
26852,9,27,1997,235,7,64,PP,,
26853,9,27,1997,235,2,66,RM,,
26854,9,27,1997,235,12,67,NA,,
26855,9,27,1997,235,19,67,PB,,
26856,9,27,1997,235,23,67,RM,,
26857,9,27,1997,235,2,71,NA,,
26858,9,27,1997,235,19,71,PP,,
26859,9,27,1997,235,7,71,PM,,
26860,9,27,1997,235,2,72,PB,,
26863,9,27,1997,235,2,73,PB,,
26864,9,27,1997,235,22,73,PB,,
26865,9,27,1997,235,17,74,PF,,
26867,9,27,1997,235,7,75,PM,,
26869,9,27,1997,235,2,76,PB,,
26870,9,27,1997,235,21,76,PB,,
26872,9,27,1997,235,24,77,PM,,
26873,9,28,1997,235,8,11,PP,,
26874,9,28,1997,235,10,11,PM,,
26878,9,28,1997,235,13,16,PB,,
26881,9,28,1997,235,15,17,PF,,
26884,9,28,1997,235,15,22,PF,,
26885,9,28,1997,235,16,22,PP,,
26889,9,28,1997,235,16,25,PL,,
26891,9,28,1997,235,3,31,PB,,
26892,9,28,1997,235,13,32,PB,,
26893,9,28,1997,235,3,34,PB,,
26894,9,28,1997,235,4,34,PF,,
26897,9,28,1997,235,15,37,PB,,
26898,9,28,1997,235,16,37,PM,,
26901,9,28,1997,235,16,42,PM,,
26902,9,28,1997,235,16,42,PM,,
26903,9,28,1997,235,4,44,PB,,
26907,9,28,1997,235,13,47,PM,,
26908,9,28,1997,235,5,51,RM,,
26909,9,28,1997,235,13,52,PB,,
26910,9,28,1997,235,15,52,PB,,
26913,9,28,1997,235,3,54,PB,,
26915,9,28,1997,235,4,55,PF,,
26921,9,28,1997,235,5,61,PL,,
26924,9,28,1997,235,13,63,PM,,
26926,9,28,1997,235,3,65,PB,,
26931,9,28,1997,235,10,71,PL,,
26934,9,28,1997,235,10,72,PL,,
26935,9,28,1997,235,13,73,PB,,
26936,9,28,1997,235,8,74,PP,,
26937,9,28,1997,235,14,74,PM,,
26938,9,28,1997,235,5,74,PP,,
26940,9,28,1997,235,13,76,PB,,
26942,9,28,1997,235,14,77,PM,,
26943,9,28,1997,235,16,77,PB,,
26944,9,28,1997,235,11,46,PM,,
26945,9,28,1997,235,9,72,PM,,
26949,9,28,1997,235,6,74,PE,,
26950,9,28,1997,235,11,51,PM,,
26954,9,28,1997,235,6,16,PB,,
26956,10,25,1997,236,18,11,RM,,
26961,10,25,1997,236,18,12,PB,,
26963,10,25,1997,236,7,12,PM,,
26964,10,25,1997,236,21,13,PM,,
26965,10,25,1997,236,24,13,PM,,
26966,10,25,1997,236,7,13,PL,,
26967,10,25,1997,236,7,14,PM,,
26968,10,25,1997,236,19,15,PB,,
26969,10,25,1997,236,20,15,PM,,
26970,10,25,1997,236,21,15,PF,,
26971,10,25,1997,236,24,15,NA,,
26972,10,25,1997,236,7,15,PM,,
26975,10,25,1997,236,24,16,RM,,
26976,10,25,1997,236,7,16,PM,,
26978,10,25,1997,236,19,17,PM,,
26979,10,25,1997,236,24,17,PM,,
26981,10,25,1997,236,24,22,RM,,
26982,10,25,1997,236,7,22,PM,,
26984,10,25,1997,236,17,24,PF,,
26985,10,25,1997,236,17,25,NA,,
26987,10,25,1997,236,24,26,PE,,
26989,10,25,1997,236,21,31,PP,,
26990,10,25,1997,236,12,32,NA,,
26993,10,25,1997,236,24,33,PE,,
26995,10,25,1997,236,2,34,PB,,
26999,10,25,1997,236,22,36,PB,,
27001,10,25,1997,236,20,41,PE,,
27002,10,25,1997,236,22,41,PB,,
27004,10,25,1997,236,20,43,PF,,
27008,10,25,1997,236,20,45,PF,,
27009,10,25,1997,236,21,45,PB,,
27010,10,25,1997,236,24,45,PE,,
27011,10,25,1997,236,18,46,SH,,
27013,10,25,1997,236,20,46,PM,,
27014,10,25,1997,236,19,51,PB,,
27015,10,25,1997,236,7,51,PM,,
27017,10,25,1997,236,19,52,PB,,
27018,10,25,1997,236,2,53,PB,,
27020,10,25,1997,236,17,54,NA,,
27021,10,25,1997,236,21,54,PB,,
27023,10,25,1997,236,20,55,PM,,
27025,10,25,1997,236,19,56,PB,,
27029,10,25,1997,236,19,61,PM,,
27030,10,25,1997,236,7,61,RM,,
27031,10,25,1997,236,2,63,PM,,
27032,10,25,1997,236,18,63,PB,,
27033,10,25,1997,236,22,63,PB,,
27034,10,25,1997,236,2,64,PB,,
27036,10,25,1997,236,21,64,PB,,
27037,10,25,1997,236,23,64,PM,,
27038,10,25,1997,236,1,66,PE,,
27040,10,25,1997,236,23,67,PM,,
27042,10,25,1997,236,2,72,NA,,
27045,10,25,1997,236,20,73,PF,,
27046,10,25,1997,236,23,73,PM,,
27049,10,25,1997,236,17,74,PM,,
27050,10,25,1997,236,12,75,NA,,
27051,10,25,1997,236,21,75,PB,,
27052,10,25,1997,236,1,76,NA,,
27053,10,25,1997,236,2,76,PB,,
27055,10,25,1997,236,21,77,PB,,
27063,10,26,1997,236,6,16,PB,,
27065,10,26,1997,236,5,16,PE,,
27067,10,26,1997,236,9,17,PM,,
27068,10,26,1997,236,8,17,PM,,
27069,10,26,1997,236,10,21,PM,,
27070,10,26,1997,236,4,22,PM,,
27076,10,26,1997,236,13,27,PB,,
27082,10,26,1997,236,3,35,PB,,
27089,10,26,1997,236,15,41,PB,,
27090,10,26,1997,236,10,42,PM,,
27091,10,26,1997,236,16,42,PM,,
27094,10,26,1997,236,16,44,PM,,
27100,10,26,1997,236,13,51,PB,,
27102,10,26,1997,236,16,51,PE,,
27105,10,26,1997,236,3,53,PB,,
27107,10,26,1997,236,15,53,PM,,
27112,10,26,1997,236,15,56,PM,,
27114,10,26,1997,236,15,57,PM,,
27115,10,26,1997,236,10,57,PM,,
27117,10,26,1997,236,16,64,PM,,
27118,10,26,1997,236,6,67,PE,,
27119,10,26,1997,236,14,71,PM,,
27121,10,26,1997,236,5,72,RM,,
27122,10,26,1997,236,13,73,PB,,
27123,10,26,1997,236,15,73,PM,,
27126,10,26,1997,236,6,75,NA,,
27127,10,26,1997,236,5,75,PM,,
27128,10,26,1997,236,16,75,PM,,
27132,11,22,1997,237,23,11,PM,,
27137,11,22,1997,237,16,12,PM,,
27140,11,22,1997,237,18,14,PB,,
27142,11,22,1997,237,21,14,PM,,
27146,11,22,1997,237,16,14,PM,,
27149,11,22,1997,237,20,15,PM,,
27150,11,22,1997,237,22,15,PB,,
27154,11,22,1997,237,24,16,PE,,
27155,11,22,1997,237,6,16,PB,,
27157,11,22,1997,237,20,21,NA,,
27159,11,22,1997,237,15,21,PM,,
27160,11,22,1997,237,10,21,PM,,
27161,11,22,1997,237,18,23,PB,,
27165,11,22,1997,237,5,24,PM,,
27166,11,22,1997,237,19,25,PB,,
27170,11,22,1997,237,24,26,PE,,
27174,11,22,1997,237,7,27,RM,,
27175,11,22,1997,237,24,27,PE,,
27176,11,22,1997,237,13,27,PB,,
27178,11,22,1997,237,5,27,PM,,
27179,11,22,1997,237,19,31,PB,,
27180,11,22,1997,237,3,31,RM,,
27181,11,22,1997,237,12,32,NA,,
27182,11,22,1997,237,19,32,PB,,
27183,11,22,1997,237,24,32,PM,,
27184,11,22,1997,237,21,33,PB,,
27185,11,22,1997,237,7,33,PL,,
27194,11,22,1997,237,24,35,PM,,
27197,11,22,1997,237,3,36,PB,,
27202,11,22,1997,237,21,37,PB,,
27209,11,22,1997,237,2,43,PB,,
27210,11,22,1997,237,3,43,PB,,
27214,11,22,1997,237,2,45,PE,,
27217,11,22,1997,237,15,45,PM,,
27218,11,22,1997,237,5,45,PM,,
27222,11,22,1997,237,18,47,SH,,
27224,11,22,1997,237,6,47,PE,,
27225,11,22,1997,237,20,51,PM,,
27228,11,22,1997,237,20,52,PB,,
27231,11,22,1997,237,13,53,PB,,
27233,11,22,1997,237,5,53,PM,,
27238,11,22,1997,237,18,56,RM,,
27239,11,22,1997,237,18,57,SH,,
27244,11,22,1997,237,16,62,PM,,
27250,11,22,1997,237,16,63,PM,,
27255,11,22,1997,237,22,65,PB,,
27256,11,22,1997,237,2,66,PB,,
27257,11,22,1997,237,21,66,PB,,
27260,11,22,1997,237,2,67,RM,,
27262,11,22,1997,237,7,67,PM,,
27263,11,22,1997,237,5,67,PM,,
27270,11,22,1997,237,24,72,PM,,
27272,11,22,1997,237,2,73,RM,,
27273,11,22,1997,237,7,73,PM,,
27274,11,22,1997,237,13,73,PM,,
27276,11,22,1997,237,21,74,PB,,
27278,11,22,1997,237,3,74,PB,,
27280,11,22,1997,237,2,75,PB,,
27281,11,22,1997,237,21,75,PB,,
27282,11,22,1997,237,12,76,NA,,
27284,11,22,1997,237,7,76,RM,,
27285,11,22,1997,237,6,76,PE,,
27288,11,22,1997,237,13,76,PB,,
27290,11,22,1997,237,1,77,PB,,
27291,11,22,1997,237,2,77,PB,,
27294,12,28,1997,238,18,11,PM,,
27296,12,28,1997,238,24,11,PE,,
27300,12,28,1997,238,18,15,PB,,
27301,12,28,1997,238,22,15,PB,,
27303,12,28,1997,238,24,16,RM,,
27307,12,28,1997,238,19,21,PB,,
27308,12,28,1997,238,7,21,PM,,
27309,12,28,1997,238,12,22,NA,,
27310,12,28,1997,238,21,22,PM,,
27312,12,28,1997,238,23,24,PM,,
27314,12,28,1997,238,7,25,RM,,
27316,12,28,1997,238,18,31,PB,,
27318,12,28,1997,238,24,31,PM,,
27319,12,28,1997,238,19,35,PB,,
27320,12,28,1997,238,24,35,PM,,
27325,12,28,1997,238,21,46,PB,,
27326,12,28,1997,238,2,47,NA,,
27327,12,28,1997,238,18,47,RM,,
27328,12,28,1997,238,7,47,RM,,
27329,12,28,1997,238,23,51,PM,,
27330,12,28,1997,238,2,52,RM,,
27331,12,28,1997,238,19,52,PB,,
27334,12,28,1997,238,19,53,PP,,
27337,12,28,1997,238,21,55,PB,,
27339,12,28,1997,238,12,61,PE,,
27345,12,28,1997,238,21,71,PB,,
27346,12,28,1997,238,7,71,PM,,
27347,12,28,1997,238,2,72,PB,,
27348,12,28,1997,238,20,72,PM,,
27349,12,28,1997,238,7,72,PM,,
27351,12,28,1997,238,22,73,PB,,
27352,12,28,1997,238,18,74,PM,,
27354,12,28,1997,238,20,75,PM,,
27356,12,28,1997,238,21,77,PB,,
27360,12,29,1997,238,10,13,PM,,
27361,12,29,1997,238,13,14,PM,,
27363,12,29,1997,238,15,15,PM,,
27367,12,29,1997,238,16,21,PM,,
27374,12,29,1997,238,15,34,NA,,
27375,12,29,1997,238,3,35,PB,,
27377,12,29,1997,238,13,37,PB,,
27379,12,29,1997,238,10,37,RM,,
27386,12,29,1997,238,3,46,PL,,
27393,12,29,1997,238,15,55,PL,,
27405,12,29,1997,238,13,72,PB,,
27410,12,29,1997,238,6,76,PE,,
27411,12,29,1997,238,9,76,PM,,
27413,12,29,1997,238,5,99,,,
27417,1,31,1998,239,20,12,PM,,
27419,1,31,1998,239,7,14,PM,,
27420,1,31,1998,239,18,15,PM,,
27421,1,31,1998,239,21,15,PM,,
27422,1,31,1998,239,18,17,RM,,
27423,1,31,1998,239,21,17,PB,,
27428,1,31,1998,239,21,23,PM,,
27431,1,31,1998,239,24,24,PM,,
27433,1,31,1998,239,19,25,PB,,
27440,1,31,1998,239,12,32,NA,,
27441,1,31,1998,239,19,32,PB,,
27445,1,31,1998,239,1,42,PB,,
27448,1,31,1998,239,24,42,RM,,
27451,1,31,1998,239,21,43,PB,,
27452,1,31,1998,239,21,44,PB,,
27455,1,31,1998,239,1,47,PB,,
27460,1,31,1998,239,18,57,PM,,
27470,1,31,1998,239,21,67,PB,,
27472,1,31,1998,239,19,72,PB,,
27473,1,31,1998,239,22,72,PB,,
27474,1,31,1998,239,2,77,PB,,
27475,1,31,1998,239,21,77,PB,,
27476,1,31,1998,239,22,77,PB,,
27477,1,31,1998,239,23,99,,,
27481,2,1,1998,239,15,14,PL,,
27483,2,1,1998,239,6,16,PB,,
27484,2,1,1998,239,13,17,PB,,
27492,2,1,1998,239,10,32,PM,,
27495,2,1,1998,239,13,35,PM,,
27496,2,1,1998,239,3,36,PB,,
27507,2,1,1998,239,5,47,PM,,
27520,2,1,1998,239,16,62,PM,,
27521,2,1,1998,239,13,63,PB,,
27528,2,1,1998,239,5,67,PM,,
27533,2,1,1998,239,16,72,PM,,
27534,2,1,1998,239,10,72,PM,,
27537,2,1,1998,239,13,73,PM,,
27538,2,1,1998,239,10,73,PL,,
27542,3,1,1998,240,19,11,PM,,
27543,3,1,1998,240,19,12,PB,,
27545,3,1,1998,240,18,13,PB,,
27549,3,1,1998,240,21,21,RM,,
27550,3,1,1998,240,12,22,NA,,
27554,3,1,1998,240,19,24,PB,,
27556,3,1,1998,240,20,26,PM,,
27557,3,1,1998,240,24,26,PE,,
27563,3,1,1998,240,21,35,PB,,
27564,3,1,1998,240,22,35,PB,,
27568,3,1,1998,240,18,41,PB,,
27569,3,1,1998,240,24,41,PM,,
27570,3,1,1998,240,19,43,PB,,
27572,3,1,1998,240,1,46,PB,,
27573,3,1,1998,240,24,46,RM,,
27577,3,1,1998,240,21,53,PB,,
27580,3,1,1998,240,2,55,PB,,
27581,3,1,1998,240,18,55,RM,,
27582,3,1,1998,240,2,56,PB,,
27584,3,1,1998,240,21,56,PB,,
27586,3,1,1998,240,21,57,PB,,
27589,3,1,1998,240,2,65,PB,,
27593,3,1,1998,240,22,72,PB,,
27594,3,1,1998,240,7,72,PM,,
27598,3,1,1998,240,23,99,,,
27604,3,2,1998,240,6,13,SS,,
27605,3,2,1998,240,9,13,SS,,
27609,3,2,1998,240,6,16,PB,,
27611,3,2,1998,240,13,16,PB,,
27621,3,2,1998,240,5,32,PM,,
27622,3,2,1998,240,3,33,SA,,
27624,3,2,1998,240,15,34,NA,,
27626,3,2,1998,240,3,36,PB,,
27629,3,2,1998,240,3,41,SA,,
27634,3,2,1998,240,10,42,PM,,
27636,3,2,1998,240,11,45,SS,,
27644,3,2,1998,240,16,56,PM,,
27648,3,2,1998,240,13,62,PB,,
